Transaction_ID,Customer_Name,Account_Number,Transaction_Date,Transaction_Amount,Currency,Transaction_Type,Branch_Code,Balance_After_Transaction,Notes
934541,Gregory Strickland,80323325,10/09/2023,11347.22,GBP,Debi,BR553,30122.68,N/A
514441,JESSICA SCOTT,72939004,12-07-23,10053.63,INR,Transfer,BR636,28439.08,Manual correction
601962,Kendra Green,41713460,"January 27, 2026",17261.43,XYZ,Debit,BR482,56868.35,Play occur never experience even soldier argue.
530197,Robert Dean,16171251,March 5th,$-3609.73,INR,Debit,BR688,33240.23,Check bounced
717690,CATHY PATEL,56126031,2026-02-20,2484.99,,Debit,BR269,79895.15,Test entry
100400,Charles Lynch,77255727,19/09/2022,-4397.09,INR,Credit,BR776,68259.93,Sometimes charge set fund fall.
807205,Valerie Reynolds,87884880,09/01/2024,-3287.44,XYZ,Transfer,BR250,79.37,Manual correction
488437,JEREMY JACKSON,34847119,2021-08-04,-2981.73,EUR,Debi,BR885,21540.23,
553411,Brandon Holland,34627604,"April 23, 2025",15394.29,GBP,Debi,BR765,15711.96,Size his shake evening.
506538,Darryl Davis,27189298,28/02/2024,17007.65,INR,Credit,BR888,27448.94,
509484,John Gonzalez,24708427,2023-11-26,-3587.62,INR,Trnsfr,BR425,78732.42,Check bounced
633457,Jessica Harrison,43384701,12/04/2021,-4467.14,INR,Crdit,BR765,14538.689999999999,N/A
567934,BETH AVILA,3438,07-24-25,15703.41,XYZ,Credit,BR730,88006.63,Check bounced
716302,JOSEPH CARTER,244577,07-10-25,15827.07,XYZ,Credit,BR793,68528.67,Check bounced
926186,Kimberly Craig,15684193,2022-03-21,5614.64,XYZ,Trnsfr,BR247,68019.64,Movie might they big city evidence hour body.
148688,Michael Gonzales,30222704,06-18-24,,XYZ,Credit,BR616,74769.94,Experience statement successful movement crime child.
693411,SARA MASSEY,31967540,05-12-25,-838.02,INR,Crdit,BR170,52734.93,Test entry
250792,Jillian Lewis,97055297,2025-04-03,,GBP,Transfer,BR753,92638.72,
166900,Carrie Villanueva,11728956,04/12/2024,15036.45,USD,Debi,BR250,35271.51,Test entry
409698,Vincent Flores,43953061,2024-08-01,-1701.76,,Trnsfr,,11485.56,N/A
236593,RICHARD RUSSELL,63606627,March 5th,7253.39,GBP,Crdit,BR842,65004.21,Firm inside best.
873594,Michael Johnson,61565270,04-25-24,15188.17,USD,Trnsfr,,83381.44,Soon walk item specific start glass.
292894,James Wright,39138800,09-25-25,$6243.56,,Crdit,BR519,50117.7,Check bounced
888975,Wendy Pope,24828372,06-05-25,16268.59,EUR,Crdit,BR599,58611.64,Check bounced
144170,Evan Zhang,46604444,05-14-23,1524.36,USD,Debi,BR870,16648.56,Smile peace economy.
550918,JUSTIN MAXWELL,28657969,March 5th,3888.27,GBP,Debi,BR985,10520.61,Manual correction
447085,JADE ALEXANDER,36128989,14/03/2023,-1756.77,USD,Debit,,40924.52,Test entry
861381,Scott Key,87370931,15/09/2023,3016.11,EUR,Debit,BR347,34941.67,Green lot work up.
,Kelsey Joyce,98366533,2025-06-12,4923.95,USD,Trnsfr,BR107,49011.12,Test entry
296625,Sara Cook,29589820,08-18-24,-2240.1,INR,Transfer,BR955,42903.62,Page in cause green result.
540044,Kimberly Savage,77707017,2022-02-06,2630.91,USD,Transfer,BR243,19096.68,Tv point security yes evidence.
647164,Ross Sharp,71827675,2022-05-16,8143.96,,Transfer,BR485,56806.02,Check bounced
158427,Alyssa Brown MD,36734710,2022-03-25,$-2265.3,USD,Transfer,BR333,56781.0,Test entry
266945,BENJAMIN MOORE,37409597,March 5th,4576.27,XYZ,Debit,BR782,25691.8,Check bounced
322907,Sarah Jones,47074550,"February 14, 2025",222.15,,Trnsfr,BR367,31398.44,Test entry
296924,Jesse Henry,72058088,21/04/2025,5555.16,XYZ,Trnsfr,BR804,77966.82,N/A
956636,Joshua Osborne,37920202,March 5th,3182.56,EUR,Transfer,BR757,90566.78,
278243,Veronica Rios,97908374,March 5th,18287.81,EUR,Credit,BR216,35717.23,Wear become current.
356850,Tammy Johnson,30305003,20/11/2022,16788.51,EUR,Crdit,BR523,16877.83,Test entry
793972,LINDA LIVINGSTON,93350346,"January 12, 2022",17963.7,USD,Transfer,BR903,38824.95,Test entry
722784,Elizabeth Robinson,51993232,March 5th,18354.91,GBP,Trnsfr,BR467,99461.16,Drive truth likely order.
915780,Darrell Pearson,45558988,March 5th,-4739.43,EUR,Transfer,BR526,74466.97,Test entry
649481,Alison Walter,58555624,27/09/2022,15566.77,GBP,Debit,BR799,6441.38,Check bounced
366212,CRYSTAL FRY,92909679,March 5th,16550.74,INR,Debi,BR673,86513.29,Manual correction
128535,Stephen Wallace,51911550,"October 05, 2024",$-2783.11,,Crdit,BR017,31685.34,Manual correction
802745,Tyler Hawkins,69037972,24/09/2024,-4862.18,GBP,Crdit,BR145,28583.93,Test entry
176381,Lind@ Henderson,28056867,05/04/2025,11591.92,EUR,Debi,,26858.64,N/A
108075,Terry Osborn,18709492,March 5th,-1443.15,XYZ,Debit,BR831,48711.23,He recognize factor physical.
904225,Andrea Huff,12901231,2022-01-27,4239.25,EUR,Debi,BR117,80785.47,
994511,Robert Dominguez,80454961,04/12/2021,1297.68,EUR,Credit,BR165,19576.32,N/A
845472,Bradley Smith,80751954,08-03-23,16762.17,GBP,Crdit,BR927,89742.09,Leader ago successful which into every.
837798,HEIDI CAMPBELL,46284851,March 5th,-4786.95,INR,Debi,BR554,61687.27,Manual correction
962044,Michael Gonzales,33375400,March 5th,10048.08,INR,Transfer,BR394,72083.06,N/A
373544,Alan Neal,59904019,15/07/2021,9074.86,INR,Transfer,BR929,67539.4,N/A
495964,Ryan Best,793261,2023-02-20,-4726.52,USD,Trnsfr,BR376,83913.26,
984397,Jimmy Jones,27915243,08-25-23,14.63,INR,Crdit,BR170,42594.34,Manual correction
802751,Dominique Ingram,640472,2026-03-05,7911.35,INR,Transfer,,60637.57,
935884,John Rodriguez,78005779,2022-12-19,13797.94,EUR,Transfer,BR494,56202.92,N/A
765782,Rachel Boyle,73640018,06-06-23,7458.55,INR,Trnsfr,BR480,77279.97,N/A
205174,Jennifer Haney,81349909,31/03/2025,8542.88,EUR,Debit,BR362,20036.11,Check bounced
364371,Christina Flynn,54668464,March 5th,3263.63,GBP,Debi,BR198,2443.54,Capital without sit rise wind.
798930,Brooke Welch,49598025,March 5th,18327.67,GBP,Credit,BR706,14545.63,Test entry
183539,N@t@lie Spe@rs,65599951,10/08/2024,8404.18,XYZ,Transfer,BR935,23768.42,Test entry
407330,Chase Tyler,75355061,01-07-25,6806.76,,Debi,BR678,3417.03,Hold perhaps soon.
251698,Ricky Bright,17543224,March 5th,17990.79,USD,Trnsfr,BR661,70334.51,Manual correction
843117,Derek Gutierrez,78824736,March 5th,5280.93,INR,Debi,BR413,97117.82,
482556,LISA RUSH,43291824,03/05/2024,19167.94,,Debi,BR999,68999.8,Check bounced
204079,Sara Rios,33839,05/02/2023,6955.9,XYZ,Crdit,BR917,6545.82,Check bounced
546515,Samantha Hoffman,97341338,March 5th,16163.2,,Debi,BR987,88649.08,N/A
295976,James Cook,84043232,07/12/2025,-164.36,USD,Debit,BR339,98874.83,N/A
168210,Tracy Fernandez,79022524,March 5th,-1465.16,GBP,Crdit,BR515,41347.17,Manual correction
120518,William Greene,77419276,06-05-22,5697.88,,Credit,BR597,44893.79,Test entry
171148,Marco Wilcox,49660971,2022-12-24,5282.21,EUR,Trnsfr,BR093,39075.13,Check bounced
648875,Thomas Greer,49313926,March 5th,809.64,INR,Debit,BR894,52851.79,Theory PM break dinner.
,Trevor Hunter,24409,"February 17, 2025",19798.83,EUR,Credit,BR762,87078.14,Manual correction
325484,Mark Garcia,81912688,"September 22, 2024",12457.71,,Trnsfr,BR937,32240.74,
596898,Jasmine Duncan,87910041,"December 06, 2022",6009.86,USD,Trnsfr,BR059,44052.72,Test entry
,PAMELA BYRD,44724600,2021-10-22,5675.38,,Credit,BR528,89647.69,Site reveal road trip.
268385,Crystal Henderson,75959672,March 5th,$1059.11,USD,Debi,BR323,72581.21,N/A
643747,linda sims,85522589,04-09-21,14747.95,GBP,Debit,BR605,52560.52,Wear hand prove just ability but probably.
974741,Brian Dennis,63399499,2023-05-03,8710.85,,Debi,BR169,12784.34,
520355,Ann@ Thompson,26633233,09-24-24,9588.41,GBP,Trnsfr,BR497,4563.63,Test entry
700671,Sharon Powell MD,88639921,26/05/2023,17215.89,USD,Debi,BR755,67794.49,Test entry
992220,Julie Morris,83747013,March 5th,9901.8,USD,Debi,BR960,56937.77,
587548,cheyenne murphy,77692752,15/12/2024,19903.68,USD,Credit,BR868,16437.23,Collection small manager table indeed mention.
294390,Kimberly Dixon,8330,2025-12-03,4627.33,USD,Debit,BR398,34020.53,Test entry
872817,Randy Hall,24615513,"February 03, 2022",1986.9,XYZ,Crdit,BR543,12298.23,Check bounced
156590,Kevin Pena,80475195,10-22-22,15419.16,XYZ,Crdit,BR089,93428.95,
757015,Alexandra Maddox,53877638,March 5th,-3972.94,INR,Debit,BR713,41491.55,N/A
303046,Nicole Hopkins,62640533,"February 23, 2023",9759.11,USD,Debi,BR762,38975.38,N/A
921830,Bethany Turner,40628051,March 5th,-1359.45,GBP,Transfer,BR296,95665.21,Check bounced
167424,gregory lewis,70906973,02-26-26,2612.92,INR,Debit,BR932,41867.12,N/A
633499,Randy Williams,18116779,24/04/2022,14745.41,XYZ,Crdit,BR615,59031.02,Manual correction
842509,CARLOS FERNANDEZ,38595739,March 5th,13010.18,INR,Debit,BR174,57956.18,
661617,Jimmy Clark,57070058,01/08/2023,-73.38,EUR,Credit,BR739,32722.38,N/A
396495,Tiffany Lawrence,27900185,12-01-25,12987.54,XYZ,Crdit,BR085,18990.99,Animal sit next place.
924261,Jacob Williams,92534286,"June 22, 2021",-3974.59,USD,Debit,BR121,11148.5,Husband before economic remember first husband price.
271702,Alexis Leblanc,18971466,07/09/2023,$6467.81,,Crdit,BR488,11305.34,Party agreement person dog born stuff camera room.
548508,Lisa Murphy,34397292,07-02-24,9117.13,EUR,Debi,,24867.65,
974730,Virginia Walker,25609242,March 5th,$19855.87,INR,Trnsfr,BR650,47651.65,Check bounced
289390,Stephen Hernandez,26701405,04-14-22,-2820.85,INR,Credit,BR736,62792.64,However statement road let.
412639,JESSICA RIOS,15414389,"September 18, 2023",4728.53,XYZ,Credit,BR587,46239.81,Set or water very mouth understand scientist for.
333351,Amanda White,82892959,2022-10-17,3179.09,USD,Trnsfr,BR421,91817.96,Test entry
,Eric Gray,17542807,2022-05-28,13923.59,,Debit,BR232,85150.75,Manual correction
853672,Michael Vargas,35837481,11-07-21,16214.64,GBP,Transfer,BR828,64932.85,Check bounced
548153,April Gilbert,32257069,2025-06-15,1937.36,,Debi,BR676,72769.46,N/A
381631,EDWARD BROWN,57712218,07-30-24,2020.54,XYZ,Debi,BR027,18823.08,Product production head interview Congress live.
569518,Gregory Mcdonald,78579673,27/03/2024,6581.55,GBP,Transfer,,77500.63,
674679,Rodney Sawyer,85326958,"August 12, 2023",15779.26,,Transfer,BR955,23010.94,Test entry
391726,Randall Pierce,18997824,11/06/2022,16244.64,XYZ,Trnsfr,BR143,83102.68,
187397,BOB BISHOP,44002799,2024-06-19,18721.21,USD,Transfer,BR867,48211.6,N/A
593409,Kenneth Contreras,68647660,2025-05-02,-1936.65,,Trnsfr,BR601,23204.28,Check bounced
171555,Kristen Bell,94421288,March 5th,,EUR,Trnsfr,BR414,24964.78,Manual correction
204571,JESSICA KLINE,15714369,03-20-26,,,Trnsfr,BR859,5083.59,N/A
,Meghan Campos,87370280,2023-06-06,17949.26,USD,Credit,BR732,89226.96,N/A
102292,Charles Williams,91622100,05-29-25,3455.35,XYZ,Trnsfr,BR858,25800.17,Test entry
731288,Alex@ndr@ Johns,19892602,03-27-24,1757.81,USD,Debi,BR078,24990.74,Test entry
686406,Kelly Murphy,74159157,March 5th,16987.33,INR,Debi,BR111,23792.55,Test entry
247420,James Miller,94640313,2023-12-13,1337.94,USD,Debit,BR968,71162.49,
181014,Joshua Torres,98930188,07-09-21,-2727.71,XYZ,Trnsfr,BR085,37435.97,
751834,Jean Malone,19928709,March 5th,3198.97,USD,Debi,BR912,8965.49,
240980,Vicki Walsh,35258746,06-24-25,18147.41,USD,Debit,BR870,38294.1,Test entry
,Andrew Ryan,28994203,"December 29, 2023",3356.85,EUR,Trnsfr,BR068,97395.85,Check bounced
532846,Chad Holt,61643066,"January 15, 2022",-1393.43,USD,Debit,BR773,48786.12,
157229,Roberto Howard,15048089,"September 01, 2022",13358.0,INR,Debit,BR672,39123.77,Service quite others before pressure pattern value actually.
988559,Leon@rd Lewis,33366163,"March 11, 2022",15405.6,XYZ,Debit,,23332.43,Sort in line democratic.
352708,Hayden Greer,45814848,2022-04-12,6243.22,INR,Crdit,BR073,68015.52,Fund how language team player hotel front guy.
769499,Elizabeth Smith,67160902,10-02-25,-640.51,GBP,Crdit,BR247,11971.11,Test entry
588158,Jeremy Velez,63426464,11/04/2023,8700.77,,Transfer,BR562,40482.14,
939335,Gloria King,86640107,11-22-23,5578.99,,Credit,BR350,26797.64,
386753,Ashley Rogers,94891372,"July 08, 2022",-1888.58,XYZ,Crdit,BR762,95294.57,Test entry
997011,Molly Sanchez,40268755,01-12-26,6405.3,USD,Credit,BR076,31780.8,N/A
176872,Jeremy Evans,63485717,March 5th,1902.03,INR,Trnsfr,BR710,80323.82,Lawyer early consumer production anyone party.
555561,Michael Nguyen,77327553,"January 06, 2024",,XYZ,Debi,BR740,40320.27,N/A
258341,Michael Randolph,18925322,25/07/2023,7863.81,USD,Crdit,BR171,30571.15,
356690,Larry Thompson,47182542,01-24-22,12372.34,,Crdit,BR521,48643.04,
968425,Nancy Gallagher,89960656,March 5th,16765.71,XYZ,Debit,BR819,18043.74,Check bounced
215613,Sara Juarez,16042887,"December 14, 2023",16856.68,GBP,Crdit,BR482,28210.36,Manual correction
501197,Travis Gordon,88901745,"May 20, 2022",6796.02,INR,Trnsfr,,68323.62,Manual correction
478164,rebecca williams,44955592,03/06/2024,-4443.76,INR,Debi,BR162,87113.6,Five every among use.
,Mark Morris,99402716,2026-02-11,,,Crdit,BR616,7927.04,Manual correction
710866,Madison Harper,10353234,2024-11-17,10568.89,INR,Credit,BR137,1909.79,Check bounced
853206,Christine Harris,24628435,March 5th,-4681.69,,Trnsfr,BR639,45391.79,Manual correction
560310,Lisa Carroll,87965573,March 5th,12793.09,,Debit,BR396,34566.57,N/A
666230,KENNETH DELGADO,218,09-18-22,,,Credit,BR455,8912.71,Manual correction
840224,Wendy Keller,98226504,08-17-23,-3483.84,INR,Credit,BR385,33679.18,N/A
467804,LAUREN WADE,18105652,"August 29, 2022",$-4354.83,EUR,Trnsfr,BR244,88673.68,
978390,Roberta Bell,73923886,05/02/2023,-4590.32,GBP,Transfer,,72794.79,Manual correction
367002,Keith Tate,86304437,2025-07-28,2034.36,INR,Transfer,BR534,72939.72,Law operation share left morning.
611090,Sarah Williams,35357647,18/08/2022,17962.8,GBP,Trnsfr,BR369,74510.91,Check bounced
214318,William Rivera,37857890,"June 19, 2025",18629.8,,Debit,BR275,15304.51,Check bounced
736632,Donald Johnson,37773758,07-02-21,10822.2,INR,Debi,BR049,60383.01,Check bounced
131080,Amanda Clements,70984433,19/08/2025,8590.98,EUR,Debit,BR259,18520.97,
168046,Emily Garcia,74269761,08-05-23,5226.86,EUR,Debit,BR304,4977.08,Check bounced
678881,EMMA POTTER,19045248,07-23-22,13663.65,INR,Debit,BR070,83314.0,Rock sea when.
527953,Stephanie Mayo,29376028,"April 12, 2023",15644.89,USD,Credit,BR109,83625.32,Manual correction
764155,Gina Jenkins MD,46846562,"October 18, 2021",19898.48,,Crdit,BR707,51697.58,
168160,Stacy Eaton,27239877,02-19-24,17937.27,,Trnsfr,,2269.55,
816519,Vicki M@nn,611,"November 05, 2024",6113.5,EUR,Trnsfr,BR202,52250.71,N/A
764172,Robert Barrett,34522639,2024-07-07,$17558.48,USD,Crdit,BR022,28486.85,
597876,lee campbell,35171364,March 5th,-4495.77,GBP,Crdit,BR771,97239.07,Check bounced
171918,adrienne marshall,19149381,2025-04-16,$5704.44,XYZ,Debit,BR925,18244.68,N/A
563515,Derrick Jones,90040396,March 5th,$-2459.83,GBP,Transfer,BR264,63146.68,N/A
392994,Barry Young,55360169,09-19-24,6875.07,,Credit,BR239,54928.42,
405131,Tony Griffith,56794265,05/05/2022,3073.52,GBP,Debi,BR837,5315.95,
771297,Timothy Gibson,48043469,25/01/2024,17222.44,EUR,Transfer,,16619.58,Test entry
943174,Laura Owens MD,60561443,"May 01, 2021",14956.33,EUR,Debi,BR763,15189.41,N/A
396140,Joseph Wallace,30673364,06-21-23,10153.07,,Transfer,BR745,23470.38,Activity lose your read check.
740621,Todd Richardson,34651870,"February 08, 2026",5745.16,GBP,Crdit,BR214,6251.33,Check bounced
500534,Paul Barnett,66329587,"January 23, 2023",-1501.34,XYZ,Debit,BR256,52657.64,Check bounced
709787,Amy Jenkins,46081948,"August 08, 2023",-2676.08,INR,Debit,BR415,36464.16,Check bounced
609001,Ruth Maldonado,26720486,2024-02-01,11137.11,GBP,Crdit,BR907,51628.07,Check bounced
630828,Natalie Bartlett,44290685,01-19-22,-3126.32,USD,Crdit,BR661,31035.34,
838308,Marc Martinez,32696666,18/06/2024,4794.75,INR,Debit,BR627,1054.58,
754842,MARIAH SANCHEZ MD,57739303,"October 02, 2022",18356.77,GBP,Crdit,BR736,36083.16,Test entry
676379,Trevor Williamson,13296785,March 5th,13903.3,,Transfer,BR152,83767.99,N/A
,CHASE BROWN,46967518,"February 01, 2024",14392.97,INR,Trnsfr,BR137,82077.26,
695238,Scott Chapman,30679383,25/01/2023,15891.18,GBP,Debit,BR600,4150.89,Take magazine white few weight.
,Katie Daniels,37077847,2021-06-26,5462.68,,Trnsfr,BR021,89934.83,
614784,Michele Harmon,50421185,"March 21, 2021",8035.48,INR,Credit,BR145,91163.7,Manual correction
854866,Greg Brown,13349017,"September 14, 2024",2231.65,GBP,Trnsfr,BR966,50876.52,Manual correction
599866,Sarah Torres,92098791,2025-09-13,15026.45,,Trnsfr,BR227,67685.19,
511088,SARAH MEADOWS,72666628,01-28-22,18095.89,INR,Transfer,BR533,81469.2,Manual correction
707296,Cindy Palmer,5713,09-26-21,19741.12,USD,Trnsfr,BR657,24513.58,Manual correction
463378,CHRISTINA BURTON,84004133,07-23-25,378.89,XYZ,Credit,,9395.95,Test entry
343330,Christian Maxwell,18411440,12/02/2023,3133.48,,Credit,,38090.26,
617561,Louis Wade,83351151,2023-01-11,,INR,Crdit,BR663,175.13,My less cover next result support avoid.
929757,Rebecca Briggs,15700367,10-30-25,11460.9,USD,Crdit,BR517,42877.91,
718726,Claudia Oliver,43669576,2024-05-31,16762.02,EUR,Credit,BR431,69673.29,Check bounced
714861,Julia Taylor,30926488,March 5th,772.77,,Crdit,BR227,97727.2,Check bounced
238793,Kenneth Hill,44000068,07-17-25,3596.43,,Credit,BR130,78228.95,N/A
936327,Colleen Hinton,41689210,"January 28, 2024",13705.66,,Trnsfr,BR414,23964.4,From part test policy.
142302,Brent Spencer,91653878,23/05/2023,,INR,Credit,BR301,95851.68,Check bounced
502488,Antonio Boyd,88437561,01/07/2021,19713.06,XYZ,Debi,BR193,73374.21,
615508,David Trujillo,53212057,March 5th,9035.24,EUR,Debi,BR065,20338.7,Test entry
483357,Brian Oneill,41184116,2025-10-19,16515.34,GBP,Crdit,BR409,11580.09,Manual correction
386661,David Glass,53603714,2021-04-28,18822.58,XYZ,Transfer,BR252,71487.43,Small feel bag check.
,Donald Sandoval,35125116,2023-06-17,2070.01,EUR,Crdit,BR246,88540.42,Test entry
651668,Kayla Gonzalez,15399865,2022-11-15,-787.85,,Credit,BR016,33624.89,N/A
886359,Scott Jones,91079132,"November 14, 2023",2229.24,GBP,Debit,BR417,55947.25,
225438,TIMOTHY BENSON,53880530,"June 01, 2024",11676.04,EUR,Transfer,BR011,78109.38,Test entry
706649,Andrew Banks,47903735,13/12/2021,9916.52,USD,Debi,,22659.31,N/A
367039,Melissa Huerta,55091671,2023-06-22,10212.73,,Crdit,BR334,75157.58,N/A
818055,jennifer morris,53956074,12-28-23,13583.36,INR,Transfer,BR270,70665.85,Check bounced
496407,Jonathan Wagner,55167206,15/04/2022,4160.97,GBP,Transfer,BR996,20341.72,
740959,Jeremy Hall,10708667,March 5th,-3150.02,GBP,Debit,BR489,84520.18,Culture mean page law surface nearly.
392824,Dakota Hudson,97893229,13/10/2021,16812.6,XYZ,Crdit,BR678,44506.6,
759406,Natalie Chavez,22636206,2022-05-28,18421.2,USD,Transfer,BR949,76923.42,Test entry
895245,Vanessa Gutierrez,85074212,2024-08-22,6510.07,INR,Trnsfr,BR977,72746.6,N/A
236308,Sharon Guzman,20626366,"October 26, 2025",19741.62,EUR,Transfer,BR982,98430.6,Test entry
649534,Michelle Williams,55499469,01-21-25,-1796.93,,Transfer,BR016,10540.33,Check bounced
141024,JOE WIGGINS,22321440,"January 07, 2024",1205.04,EUR,Transfer,BR038,48979.63,Check bounced
541595,Mrs. Sharon Walker MD,73472208,10-15-22,19549.68,,Trnsfr,BR071,69779.8,Check bounced
398935,Louis Mason,334,"June 07, 2021",857.49,EUR,Debi,BR347,97467.66,Test entry
199171,Kristine Ward,31286498,March 5th,-257.05,GBP,Credit,BR886,45027.87,
280064,Corey West,20194050,2024-05-25,15113.86,INR,Credit,BR079,97947.6,Test entry
179293,Michael Terry,72814919,06/07/2021,2115.97,XYZ,Trnsfr,BR473,41855.91,Much return serious believe sense exactly fund.
467561,christopher price,38565911,March 5th,10593.08,INR,Trnsfr,BR487,77009.88,Test entry
443829,Connie Reyes,14677603,"May 03, 2021",-3094.64,,Debit,BR042,55721.69,Manual correction
242899,Crystal Singleton,43335561,30/12/2024,$9335.97,,Credit,BR757,57090.23,
820827,Sharon Stein,1894,"May 01, 2021",-4826.65,EUR,Crdit,BR301,12035.55,Test entry
946023,David Hoffman,71102247,"February 16, 2022",-2872.69,GBP,Debit,BR585,96461.88,Check bounced
850867,Lauren Watson,99654237,02-20-23,2838.96,XYZ,Trnsfr,BR077,10621.06,Manual correction
539778,Ronald Sanders,96413176,"April 24, 2022",11380.97,GBP,Transfer,BR159,34227.33,Manual correction
499493,Frances Fields DDS,21151046,05-21-24,9155.3,INR,Debi,BR039,49906.0,Check bounced
136760,James Hall,730963,2025-01-27,10376.66,INR,Crdit,BR429,15666.11,Author sound head goal nearly prevent Democrat TV.
305116,mary rogers,19848236,23/10/2025,11370.75,EUR,Trnsfr,,66272.8,N/A
