"transaction_id","customer_name","account_number","transaction_date_raw","transaction_amount","currency","transaction_type","branch_code","balance_after_transaction","notes","data_issue_flag","transaction_date_clean","balance_issue_flag"
"270677","Cassie Williamson","29592386","2022-07-24","2354.91","INR","Credit","BR298","37328.08",NULL,NULL,"2022-07-24",NULL
"663275","Melissa Owens","21329541","2022-01-20","7300.42","INVALID","Debit","BR619","23696.04",NULL,NULL,"2022-01-20",NULL
"620402","Gloria Ruiz","30122004","July 21, 2025","11691.84","INVALID","Transfer","BR909","1255.12",NULL,NULL,"2025-07-21",NULL
"188141","Robert Nielsen","66459310","December 25, 2024","962.78","GBP","Credit","BR930","71949.97",NULL,NULL,"2024-12-25",NULL
"452181","Michael Carr","55782982","2021-09-26","19815.13","INVALID","Credit","BR946","11717.90",NULL,NULL,"2021-09-26",NULL
"284769","Brandon Marsh","20632417","2022-10-08","1218.35","EUR","Debit",NULL,"39002.84",NULL,NULL,"2022-10-08",NULL
"621285","Jason Daniels","97954373","September 17, 2023","19925.17","INVALID","Debit","BR574","53433.71",NULL,NULL,"2023-09-17",NULL
"430144","Gina Harrell","49482896","10/10/2022","3646.18","USD","Transfer","BR400","5143.42",NULL,NULL,"2022-10-10",NULL
"715099","Mariah Wood","18155772","2024-12-25","2952.89","INVALID","Credit","BR809","76798.98",NULL,NULL,"2024-12-25",NULL
"502047","Karen Snyder","47468014","17/11/2022","11059.37","INVALID","Transfer","BR683","21349.16",NULL,NULL,"2022-11-17",NULL
"793832","Matthew Blake","24488698","2023-03-11","19619.50","EUR","Transfer","BR251","47310.59",NULL,NULL,"2023-03-11",NULL
"736911","Lee Harris","95812408","May 14, 2024","14817.53","INVALID","Credit","BR604","27105.60",NULL,NULL,"2024-05-14",NULL
"899602","Ashley Taylor","63597071","27/07/2025","2622.65","INVALID","Debit","BR953","78533.27",NULL,NULL,"2025-07-27",NULL
"702231","Jonathan Bowers","65586851","11/09/2021","10794.60","INR","Credit","BR084","16933.55",NULL,NULL,"2021-09-11",NULL
"633124","Jeremy Brown","69386066","October 24, 2025","16590.54","GBP","Debit","BR448","7010.58",NULL,NULL,"2025-10-24",NULL
"200770","Brittany Hendricks","34441621","19/01/2022","11839.67","USD","Credit","BR088","73829.87",NULL,NULL,"2022-01-19",NULL
"432640","Kenneth Jones","34524385","22/11/2021","1016.79","USD","Debit","BR447","92837.21",NULL,NULL,"2021-11-22",NULL
"631387","Brittany Shaw","67078767","January 16, 2025","3099.95","INVALID","Transfer","BR589","84628.89",NULL,NULL,"2025-01-16",NULL
"541410","Martin Johnson","90964108","2021-07-21","10650.33","INR","Debit","BR148","48266.56",NULL,NULL,"2021-07-21",NULL
"310171","Chelsea Clay","91756963","2025-11-11","15567.48","EUR","Debit","BR634","20590.05",NULL,NULL,"2025-11-11",NULL
"555707","Scott Durham","55349391","March 25, 2023","3814.79","USD","Transfer","BR770","65212.72",NULL,NULL,"2023-03-25",NULL
"811629","George Adkins","37571577","05/10/2022","5686.80","INR","Transfer","BR212","55091.57",NULL,NULL,"2022-10-05",NULL
"723933","Jeffrey Graves","46598111","12/05/2022","17341.48","GBP","Debit",NULL,"76496.38",NULL,NULL,"2022-05-12",NULL
"891113","Dr. Randy Nelson","51479530","01/05/2023","3210.69","GBP","Credit","BR930","96819.83",NULL,NULL,"2023-05-01",NULL
"543259","Bailey Turner","92526964","14/09/2024","3964.04","INVALID","Transfer","BR112","82339.72",NULL,NULL,"2024-09-14",NULL
"316996","Debra Lewis","15261405","September 16, 2023","9549.00","INVALID","Debit","BR840","30682.36",NULL,NULL,"2023-09-16",NULL
"719893","Angela Henry","37561668","January 27, 2022","14474.78","INVALID","Transfer","BR915","77076.80",NULL,NULL,"2022-01-27",NULL
"927188","Samantha Scott Md","14727817","2022-10-25","1578.82","EUR","Debit","BR014","60788.19",NULL,NULL,"2022-10-25",NULL
"309303","Nancy Parker","60434861","October 14, 2025","4795.00","INR","Credit","BR395","41517.44",NULL,NULL,"2025-10-14",NULL
"887449","Ashlee Carrillo","31926789","2021-05-14","9980.22","INVALID","Transfer","BR637","78712.87",NULL,NULL,"2021-05-14",NULL
"760745","Steven Harvey","97611208","26/02/2025","8657.54","INR","Debit","BR154","29311.07",NULL,NULL,"2025-02-26",NULL
"557213","Jessica Daniels","85936796","September 07, 2024","1903.57","GBP","Transfer","BR474","48091.69",NULL,NULL,"2024-09-07",NULL
"268937","Annette Patton","69159577","February 15, 2024","13993.78","INR","Debit","BR010","62158.03",NULL,NULL,"2024-02-15",NULL
"714953","Joshu Cstro","85187651","2023-02-06","13993.50","INVALID","Credit",NULL,"49099.42",NULL,NULL,"2023-02-06",NULL
"308694","Brandy Roberts","76896081","2025-06-05","75.11","INVALID","Credit","BR738","61709.67",NULL,NULL,"2025-06-05",NULL
"519264","Jennifer Garza","56410502","2022-02-01","10903.58","EUR","Transfer","BR066","89707.94",NULL,NULL,"2022-02-01",NULL
"791347","Bridget Robinson","11240113","11/07/2022","16686.75","INR","Credit","BR591","8375.02",NULL,NULL,"2022-07-11",NULL
"258502","Jennifer Collins","45981048","2025-09-18","10908.20","GBP","Transfer","BR465","53757.62",NULL,NULL,"2025-09-18",NULL
"781185","Kimberly Ellison","38091864","27/10/2022","374.31","GBP","Debit","BR326","80599.59",NULL,NULL,"2022-10-27",NULL
"916986","Frank Garcia","55977360","12/10/2024","10365.53","INR","Debit","BR635","95886.36",NULL,NULL,"2024-10-12",NULL
"142182","Jordan Perez","16140322","2024-08-15","3383.07","USD","Transfer","BR451","62970.32",NULL,NULL,"2024-08-15",NULL
"138098","Jordan Wolf","90671808","2021-11-26","3170.67","INVALID","Credit","BR949","2763.35",NULL,NULL,"2021-11-26",NULL
"453210","Brenda Foster","75523595","11/03/2024","827.89","GBP","Transfer","BR974","47739.09",NULL,NULL,"2024-03-11",NULL
"702120","Jennifer Walker","62876555","31/01/2026","2320.95","INVALID","Debit","BR908","8652.34",NULL,NULL,"2026-01-31",NULL
"483960","Eric Bowers","46164800","03/01/2022","3178.97","USD","Transfer","BR415","76202.93",NULL,NULL,"2022-01-03",NULL
"293439","Rebecca Baxter","64074245","May 04, 2022",NULL,"EUR","Credit","BR599","36240.82",NULL," Missing Critical Field","2022-05-04",NULL
"990960","Ian Roberts","59872685","2024-05-28","17890.81","INR","Debit","BR516","85953.43",NULL,NULL,"2024-05-28",NULL
"144790","Patricia Nelson","32438849","2025-09-26","11182.21","USD","Transfer","BR926","62899.87",NULL,NULL,"2025-09-26",NULL
"609537","Marissa Lewis","26571363","2023-03-26","4025.29","USD","Debit","BR988","66516.17",NULL,NULL,"2023-03-26",NULL
"707102","Ryan Wood","94461958","2025-04-21","4146.69","INVALID","Debit",NULL,"9105.78",NULL,NULL,"2025-04-21",NULL
"852244","Debbie Reyes","92752540","2024-01-15","12414.11","USD","Transfer","BR531","21838.74",NULL,NULL,"2024-01-15",NULL
"779587","Robert Arnold","79591296","13/10/2021","16066.92","GBP","Credit","BR250","78552.31",NULL,NULL,"2021-10-13",NULL
"745784","Sonya Sanders","56360759","2021-12-14","18529.75","INVALID","Debit","BR905","69012.60",NULL,NULL,"2021-12-14",NULL
"863106","Holly Rice","76631548","August 20, 2023","3011.82","EUR","Credit","BR903","56235.42",NULL,NULL,"2023-08-20",NULL
"140796","Patricia Brown","54820255","2026-02-21","4206.51","INR","Transfer",NULL,"31435.51",NULL,NULL,"2026-02-21",NULL
"820469","Christin Rios","15174672","18/03/2025","16063.87","EUR","Transfer","BR903","28733.77",NULL,NULL,"2025-03-18",NULL
"343007","Sara Callahan","30384872","2023-12-23","18893.34","INVALID","Debit","BR057","15739.61",NULL,NULL,"2023-12-23",NULL
"724239","Thomas Avery","82162048","24/12/2025","8505.65","USD","Transfer","BR668","44632.69",NULL,NULL,"2025-12-24",NULL
"887407","Lisa York","80774210","2022-12-30","12769.87","GBP","Credit","BR929","2800.25",NULL,NULL,"2022-12-30",NULL
"493682","Joseph Peters","89390112","21/12/2024","6612.29","INR","Transfer","BR246","20125.91",NULL,NULL,"2024-12-21",NULL
"808311","Douglas Green","83562339","2024-02-22","1279.67","INVALID","Credit",NULL,"39678.79",NULL,NULL,"2024-02-22",NULL
"948441","Crmen Cmpbell Dvm","60396912","2023-03-05","16300.27","USD","Transfer","BR790","46180.09",NULL,NULL,"2023-03-05",NULL
"593435","Christopher Clark","37152943","2024-12-18","13241.11","EUR","Credit","BR124","71410.23",NULL,NULL,"2024-12-18",NULL
"984401","Terry Smith","53213023","2024-06-24","10813.60","INR","Transfer",NULL,"70453.41",NULL,NULL,"2024-06-24",NULL
"897175","Mario Sanchez","85425699","2021-06-11","399.26","USD","Debit","BR612","11093.92",NULL,NULL,"2021-06-11",NULL
"651692","Diane Rosario","48523878","09/08/2024","7639.72","USD","Credit","BR337","28835.11",NULL,NULL,"2024-08-09",NULL
"187886","Valerie Jensen","16883533","04/12/2021","1352.03","INR","Transfer","BR438","42186.43",NULL,NULL,"2021-12-04",NULL
"306275","Janet Johnston","80626990","03/08/2022","12342.11","INVALID","Debit","BR990","96110.73",NULL,NULL,"2022-08-03",NULL
"314264","Ronld Lun","35783771","2026-02-17","6249.42","GBP","Credit","BR644","37078.60",NULL,NULL,"2026-02-17",NULL
"257535","Tonya Thomas","53680827","March 21, 2024","3682.31","INR","Debit","BR033","48708.35",NULL,NULL,"2024-03-21",NULL
"440590","Clinton Kane","35307165","2022-07-24",NULL,"EUR","Transfer","BR142","81632.72",NULL," Missing Critical Field","2022-07-24",NULL
"329977","Kathleen Hampton","83751547","2026-02-04","11468.82","INR","Credit","BR003","72573.33",NULL,NULL,"2026-02-04",NULL
"623534","Jeremy Ford","29835451","12/03/2024","4122.99","INVALID","Transfer","BR264","65513.18",NULL,NULL,"2024-03-12",NULL
"811204","Desiree Collins","35494715","2022-08-22","673.36","INVALID","Credit","BR988","92950.38",NULL,NULL,"2022-08-22",NULL
"990824","Beverly Mccarty","20040953","25/06/2024","353.86","USD","Transfer","BR963","96331.45",NULL,NULL,"2024-06-25",NULL
"249393","Michelle Smith","71804599","September 23, 2023","1239.82","INR","Debit","BR917","37976.05",NULL,NULL,"2023-09-23",NULL
"458183","Casey Reed","18681917","18/07/2023","5899.89","EUR","Transfer","BR693","15452.64",NULL,NULL,"2023-07-18",NULL
"196886","Adam Wilson","90987342","2026-02-02","898.53","INVALID","Credit","BR079","67285.46",NULL,NULL,"2026-02-02",NULL
"517609","Cynthia Rivera","99621348","November 12, 2024","3768.03","INR","Transfer","BR545","20707.47",NULL,NULL,"2024-11-12",NULL
"594676","Emily Macdonald","78088081","December 02, 2025","977.08","INVALID","Credit","BR021","36636.34",NULL,NULL,"2025-12-02",NULL
"566047","Amanda Mendoza","25377890","April 16, 2023","3936.74","INVALID","Transfer","BR520","62939.90",NULL,NULL,"2023-04-16",NULL
"533834","Shannon Palmer","74492934","13/11/2024","3106.94","INR","Debit","BR122","59817.31",NULL,NULL,"2024-11-13",NULL
"495376","Bradley Thompson","19030454","April 01, 2024","10097.34","INR","Transfer","BR263","91945.60",NULL,NULL,"2024-04-01",NULL
"157982","Daniel Rice","44027469","31/07/2025","15486.74","INVALID","Transfer","BR946","29682.30",NULL,NULL,"2025-07-31",NULL
"730363","Michele Williams","36852493","2021-05-22","4950.68","USD","Credit","BR151","83940.11",NULL,NULL,"2021-05-22",NULL
"463571","James Weeks","97115322","18/04/2023","2801.58","INVALID","Transfer","BR204","16265.22",NULL,NULL,"2023-04-18",NULL
"309168","Scott Williams","38693006","02/05/2023","17310.74","INVALID","Transfer","BR525","51466.06",NULL,NULL,"2023-05-02",NULL
"931393","Carol Bryant","48353481","02/03/2025","10088.79","EUR","Transfer","BR659","9453.34",NULL,NULL,"2025-03-02",NULL
"977644","Heather Smith","81036051","2025-06-20","3735.78","INR","Debit","BR697","9231.87",NULL,NULL,"2025-06-20",NULL
"634105","Jamie Mcgee","44756642","29/09/2024","3620.57","USD","Credit","BR610","3017.12",NULL,NULL,"2024-09-29",NULL
"709325","Donld Crig","71051301","April 15, 2024","5894.73","EUR","Transfer","BR075","36918.82",NULL,NULL,"2024-04-15",NULL
"503537","Yolnd Simpson","12501557","2022-05-01","15239.62","INVALID","Credit","BR014","48149.06",NULL,NULL,"2022-05-01",NULL
"606305","Mr. Wayne Brooks","48705494","March 19, 2026","16962.22","INR","Credit","BR909","23270.21",NULL,NULL,"2026-03-19",NULL
"881969","Nancy Edwards","10590270","October 01, 2024","469.38","EUR","Transfer",NULL,"33490.03",NULL,NULL,"2024-10-01",NULL
"383323","Karina Carney","12541372","04/11/2024","9642.64","INVALID","Credit","BR618","84213.37",NULL,NULL,"2024-11-04",NULL
"953700","Jeffrey Castillo","74593055","July 19, 2022","4903.79","GBP","Debit","BR697","25866.74",NULL,NULL,"2022-07-19",NULL
"395155","Jennifer Meyer","37389231","December 13, 2023","2985.13","EUR","Debit","BR099","30236.81",NULL,NULL,"2023-12-13",NULL
"314012","Eric Dawson","17965490","2022-01-02","10824.04","INR","Transfer","BR096","43795.90",NULL,NULL,"2022-01-02",NULL
"903331","Chelsea Erickson","76036794","June 15, 2021","6081.52","GBP","Transfer",NULL,"32179.94",NULL,NULL,"2021-06-15",NULL
"146053","Daniel Lopez","79478979","2025-08-17","2240.13","EUR","Credit","BR623","44350.89",NULL,NULL,"2025-08-17",NULL
"200053","Frederick Ellison","20273856","2021-05-19","4284.96","INR","Transfer","BR814","55613.22",NULL,NULL,"2021-05-19",NULL
"761948","Kimberly Curry","63239329","22/10/2024","1417.00","EUR","Debit","BR824","89590.60",NULL,NULL,"2024-10-22",NULL
"465357","Lisa Bishop","80086244","2024-09-06","17866.91","USD","Credit","BR290","41213.38",NULL,NULL,"2024-09-06",NULL
"357352","Emma Stone","91319743","22/10/2025","13235.53","USD","Debit",NULL,"21431.07",NULL,NULL,"2025-10-22",NULL
"374058","Linda Williams","42032620","December 11, 2024","16926.04","INR","Credit","BR640","96257.16",NULL,NULL,"2024-12-11",NULL
"687648","Christopher Perez","14303095","22/05/2025","9973.33","GBP","Credit","BR911","41608.84",NULL,NULL,"2025-05-22",NULL
"540239","Candice Robinson","70774699","January 08, 2022","11388.15","INR","Credit",NULL,"87982.40",NULL,NULL,"2022-01-08",NULL
"663413","Bob White","99068154","04/04/2021","13103.70","INVALID","Debit",NULL,"24394.32",NULL,NULL,"2021-04-04",NULL
"683526","Jeff Torres","54050855","2023-10-10","4237.56","INVALID","Debit","BR198","5933.32",NULL,NULL,"2023-10-10",NULL
"557209","Timothy Taylor","73967993","19/03/2025","5704.01","INVALID","Credit","BR776","89103.15",NULL,NULL,"2025-03-19",NULL
"179804","Jessica Reyes","57271431","2023-02-13","4380.75","EUR","Transfer","BR001","18519.62",NULL,NULL,"2023-02-13",NULL
"187540","Jennifer Wilson","47545864","2024-10-21","133.71","INR","Debit","BR773","73514.51",NULL,NULL,"2024-10-21",NULL
"837931","Robert Crawford","55055410","19/08/2024","13449.55","USD","Credit","BR491","54497.48",NULL,NULL,"2024-08-19",NULL
"562535","James Martinez","95106003","October 08, 2025",NULL,"GBP","Transfer","BR343","65235.05",NULL," Missing Critical Field","2025-10-08",NULL
"761383","Lucas Cole","54243587","16/02/2024","13145.02","INVALID","Debit","BR184","35901.99",NULL,NULL,"2024-02-16",NULL
"869910","Sheryl Petty","96021944","December 01, 2025","1860.44","GBP","Credit","BR906","90334.83",NULL,NULL,"2025-12-01",NULL
"894097","David Meza","74018657","14/09/2023","1062.68","EUR","Debit","BR905","35466.41",NULL,NULL,"2023-09-14",NULL
"632418","Carol Anderson","90950948","June 06, 2022","5.29","GBP","Transfer","BR169","84446.07",NULL,NULL,"2022-06-06",NULL
"731567","Dylan Duncan","93034913","July 26, 2023",NULL,"INVALID","Transfer","BR752","52536.91",NULL," Missing Critical Field","2023-07-26",NULL
"264053","Frederick Hoover","78883233","2023-09-11","8904.20","EUR","Credit","BR589","8349.48",NULL,NULL,"2023-09-11",NULL
"489068","Erika Williams","50448865","10/02/2026","1569.75","GBP","Debit","BR884","34148.67",NULL,NULL,"2026-02-10",NULL
"334100","Regina Mcmillan","23040718","April 08, 2022","12022.21","EUR","Transfer",NULL,"81144.96",NULL,NULL,"2022-04-08",NULL
"486911","Robin Carrillo","84883157","2023-06-03","13752.76","INVALID","Debit","BR114","5681.18",NULL,NULL,"2023-06-03",NULL
"586152","Jeffrey Kennedy","95387982","2025-01-13",NULL,"GBP","Credit","BR241","56507.45",NULL," Missing Critical Field","2025-01-13",NULL
"677485","Paul Harvey","18931857","01/01/2023","848.71","INVALID","Debit","BR068","57722.87",NULL,NULL,"2023-01-01",NULL
"769655","Melinda Jackson","27366908","2023-12-09","5833.57","EUR","Debit","BR747","7435.47",NULL,NULL,"2023-12-09",NULL
"662882","Ronald Martin","45556776","2023-09-21","427.72","EUR","Transfer",NULL,"22207.42",NULL,NULL,"2023-09-21",NULL
"314200","Shannon Barrett","73305356","2023-04-28","8675.31","USD","Transfer","BR744","72038.13",NULL,NULL,"2023-04-28",NULL
"490961","Samantha Hunter","22741971","April 04, 2025","1582.16","USD","Credit","BR412","41538.81",NULL,NULL,"2025-04-04",NULL
"866055","Miranda Matthews","50374109","December 11, 2025","14990.98","INVALID","Debit","BR340","87391.65",NULL,NULL,"2025-12-11",NULL
"254121","Mr. Tracy Gonzalez","82468174","October 15, 2024","1099.08","EUR","Credit","BR352","16308.41",NULL,NULL,"2024-10-15",NULL
"734353","Kristi Todd","49949025","2021-04-11","7236.65","INVALID","Debit","BR068","68060.08",NULL,NULL,"2021-04-11",NULL
"273645","David Osborne","72548373","January 05, 2024","2605.04","EUR","Debit","BR919","11840.76",NULL,NULL,"2024-01-05",NULL
"851128","Mary Owen","45579463","13/12/2025","349.53","INVALID","Transfer","BR904","97230.72",NULL,NULL,"2025-12-13",NULL
"359896","Daniel Dixon","44464225","2022-01-16","6568.31","INR","Debit","BR365","23277.73",NULL,NULL,"2022-01-16",NULL
"265497","Hunter Porter","44398042","2025-09-26","17997.11","INVALID","Credit","BR561","52655.66",NULL,NULL,"2025-09-26",NULL
"960282","Jennifer Mcmillan","49291835","2026-01-08","2370.09","USD","Debit","BR601","31029.02",NULL,NULL,"2026-01-08",NULL
"650944","Kara Marks","46415767","26/06/2025",NULL,"EUR","Transfer","BR364","21278.52",NULL," Missing Critical Field","2025-06-26",NULL
"724365","Julia Randall","87550600","10/11/2022",NULL,"USD","Credit","BR472","72724.10",NULL," Missing Critical Field","2022-11-10",NULL
"160583","Wanda Smith","87149021","20/04/2025","5920.43","GBP","Credit","BR259","54199.41",NULL,NULL,"2025-04-20",NULL
"548828","Casey Gonzalez","25584650","April 07, 2025","15947.14","INR","Credit",NULL,"58585.01",NULL,NULL,"2025-04-07",NULL
"985172","Robert Barton","78511295","07/08/2021","2139.37","GBP","Transfer","BR446","55511.09",NULL,NULL,"2021-08-07",NULL
"341931","Patty Moore","86711067","December 21, 2022","14823.60","INVALID","Transfer","BR377","26903.06",NULL,NULL,"2022-12-21",NULL
"987408","Danielle Castillo","27461244","March 28, 2021","594.49","INVALID","Debit","BR623","64003.42",NULL,NULL,"2021-03-28",NULL
"493667","Karen Swanson","24994328","2024-07-04","11686.36","INVALID","Debit","BR471","5423.45",NULL,NULL,"2024-07-04",NULL
"946886","Michael Smith","76537340","July 11, 2023","6250.64","INR","Credit","BR969","85918.73",NULL,NULL,"2023-07-11",NULL
"519734","Lindsay Reynolds","82204142","2024-10-10","4476.20","INVALID","Credit","BR236","67998.44",NULL,NULL,"2024-10-10",NULL
